Country,StateName,StateCode,DistrictName,DistrictCode,Year,D1139_4,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Jammu And Kashmir,1,Poonch,10,"Calendar Year (Jan - Dec), 2023",Public,500.0,500.0,500.0,500.0,365.0,365.0,73.0,73.0,385.0,385.0,-5.0,-5.0
India,Jammu And Kashmir,1,Poonch,10,"Calendar Year (Jan - Dec), 2024",Private,100.0,100.0,58.0,58.0,51.0,51.0,88.0,88.0,46.0,46.0,11.0,11.0
India,Jammu And Kashmir,1,Poonch,10,"Calendar Year (Jan - Dec), 2024",Public,450.0,450.0,262.0,262.0,236.0,236.0,90.0,90.0,244.0,244.0,-3.0,-3.0
India,Jammu And Kashmir,1,Poonch,10,"Calendar Year (Jan - Dec), 2025",Private,90.0,90.0,37.0,37.0,26.0,26.0,70.0,70.0,37.0,37.0,-30.0,-30.0
India,Jammu And Kashmir,1,Poonch,10,"Calendar Year (Jan - Dec), 2025",Public,410.0,410.0,170.0,170.0,160.0,160.0,94.0,94.0,173.0,173.0,-8.0,-8.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2017",Private,745.0,745.0,745.0,745.0,22.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2017",Public,443.0,443.0,443.0,443.0,383.0,383.0,86.0,86.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2018",Private,1243.0,1243.0,1243.0,1243.0,10.0,10.0,1.0,1.0,22.0,22.0,-55.0,-55.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2018",Public,452.0,452.0,452.0,452.0,295.0,295.0,65.0,65.0,383.0,383.0,-23.0,-23.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2019",Private,250.0,250.0,250.0,250.0,4.0,4.0,2.0,2.0,10.0,10.0,-60.0,-60.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2019",Public,910.0,910.0,910.0,910.0,261.0,261.0,29.0,29.0,295.0,295.0,-12.0,-12.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2020",Private,250.0,250.0,250.0,250.0,6.0,6.0,2.0,2.0,4.0,4.0,50.0,50.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2020",Public,920.0,920.0,920.0,920.0,170.0,170.0,18.0,18.0,261.0,261.0,-35.0,-35.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2021",Private,60.0,60.0,60.0,60.0,26.0,26.0,43.0,43.0,6.0,6.0,333.0,333.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2021",Public,730.0,730.0,730.0,730.0,198.0,198.0,27.0,27.0,170.0,170.0,16.0,16.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2022",Private,50.0,50.0,50.0,50.0,21.0,21.0,42.0,42.0,26.0,26.0,-19.0,-19.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2022",Public,450.0,450.0,450.0,450.0,143.0,143.0,32.0,32.0,198.0,198.0,-28.0,-28.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2023",Private,20.0,20.0,20.0,20.0,25.0,25.0,125.0,125.0,21.0,21.0,19.0,19.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2023",Public,160.0,160.0,160.0,160.0,143.0,143.0,89.0,89.0,143.0,143.0,0.0,0.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2024",Private,20.0,20.0,11.0,11.0,12.0,12.0,109.0,109.0,16.0,16.0,-25.0,-25.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2024",Public,175.0,175.0,102.0,102.0,81.0,81.0,79.0,79.0,88.0,88.0,-8.0,-8.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2025",Private,20.0,20.0,8.0,8.0,9.0,9.0,112.0,112.0,10.0,10.0,-10.0,-10.0
India,Jammu And Kashmir,1,Pulwama,11,"Calendar Year (Jan - Dec), 2025",Public,130.0,130.0,54.0,54.0,36.0,36.0,67.0,67.0,53.0,53.0,-32.0,-32.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2017",Private,142.0,142.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2017",Public,465.0,465.0,465.0,465.0,492.0,492.0,106.0,106.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2018",Private,236.0,236.0,236.0,236.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2018",Public,474.0,474.0,474.0,474.0,559.0,559.0,118.0,118.0,492.0,492.0,14.0,14.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2019",Private,200.0,200.0,200.0,200.0,67.0,67.0,34.0,34.0,3.0,3.0,2133.0,2133.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2019",Public,700.0,700.0,700.0,700.0,526.0,526.0,75.0,75.0,559.0,559.0,-6.0,-6.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2020",Private,210.0,210.0,210.0,210.0,32.0,32.0,15.0,15.0,67.0,67.0,-52.0,-52.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2020",Public,730.0,730.0,730.0,730.0,467.0,467.0,64.0,64.0,526.0,526.0,-11.0,-11.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2021",Private,230.0,230.0,230.0,230.0,60.0,60.0,26.0,26.0,32.0,32.0,88.0,88.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2021",Public,810.0,810.0,810.0,810.0,624.0,624.0,77.0,77.0,467.0,467.0,34.0,34.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2022",Private,200.0,200.0,200.0,200.0,89.0,89.0,44.0,44.0,60.0,60.0,48.0,48.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2022",Public,800.0,800.0,800.0,800.0,625.0,625.0,78.0,78.0,624.0,624.0,0.0,0.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2023",Private,200.0,200.0,200.0,200.0,63.0,63.0,32.0,32.0,89.0,89.0,-29.0,-29.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2023",Public,800.0,800.0,800.0,800.0,656.0,656.0,82.0,82.0,625.0,625.0,5.0,5.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2024",Private,150.0,150.0,87.0,87.0,34.0,34.0,39.0,39.0,22.0,22.0,55.0,55.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2024",Public,800.0,800.0,466.0,466.0,398.0,398.0,85.0,85.0,441.0,441.0,-10.0,-10.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2025",Private,125.0,125.0,52.0,52.0,16.0,16.0,31.0,31.0,27.0,27.0,-41.0,-41.0
India,Jammu And Kashmir,1,Rajouri,12,"Calendar Year (Jan - Dec), 2025",Public,775.0,775.0,322.0,322.0,241.0,241.0,75.0,75.0,301.0,301.0,-20.0,-20.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2017",Private,1786.0,1786.0,1786.0,1786.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2017",Public,870.0,870.0,870.0,870.0,1134.0,1134.0,130.0,130.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2018",Private,2977.0,2977.0,2977.0,2977.0,89.0,89.0,3.0,3.0,10.0,10.0,790.0,790.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2018",Public,888.0,888.0,888.0,888.0,1497.0,1497.0,169.0,169.0,1134.0,1134.0,32.0,32.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2019",Private,500.0,500.0,500.0,500.0,213.0,213.0,43.0,43.0,89.0,89.0,139.0,139.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2019",Public,1740.0,1740.0,1740.0,1740.0,1395.0,1395.0,80.0,80.0,1497.0,1497.0,-7.0,-7.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2020",Private,500.0,500.0,500.0,500.0,287.0,287.0,57.0,57.0,213.0,213.0,35.0,35.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2020",Public,1750.0,1750.0,1750.0,1750.0,825.0,825.0,47.0,47.0,1395.0,1395.0,-41.0,-41.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2021",Private,100.0,100.0,100.0,100.0,320.0,320.0,320.0,320.0,287.0,287.0,11.0,11.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2021",Public,900.0,900.0,900.0,900.0,1001.0,1001.0,111.0,111.0,825.0,825.0,21.0,21.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2022",Private,500.0,500.0,500.0,500.0,251.0,251.0,50.0,50.0,320.0,320.0,-22.0,-22.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2022",Public,1590.0,1590.0,1590.0,1590.0,1161.0,1161.0,73.0,73.0,1001.0,1001.0,16.0,16.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2023",Private,250.0,250.0,250.0,250.0,323.0,323.0,129.0,129.0,251.0,251.0,29.0,29.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2023",Public,1240.0,1240.0,1240.0,1240.0,1065.0,1065.0,86.0,86.0,1161.0,1161.0,-8.0,-8.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2024",Private,295.0,295.0,172.0,172.0,220.0,220.0,128.0,128.0,198.0,198.0,11.0,11.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2024",Public,1155.0,1155.0,673.0,673.0,660.0,660.0,98.0,98.0,633.0,633.0,4.0,4.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2025",Private,250.0,250.0,104.0,104.0,110.0,110.0,106.0,106.0,168.0,168.0,-35.0,-35.0
India,Jammu And Kashmir,1,Srinagar,13,"Calendar Year (Jan - Dec), 2025",Public,1050.0,1050.0,437.0,437.0,370.0,370.0,85.0,85.0,481.0,481.0,-23.0,-23.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2017",Private,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2017",Public,1122.0,1122.0,1122.0,1122.0,990.0,990.0,88.0,88.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2018",Private,173.0,173.0,173.0,173.0,20.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2018",Public,1144.0,1144.0,1144.0,1144.0,943.0,943.0,82.0,82.0,990.0,990.0,-5.0,-5.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2019",Private,280.0,280.0,280.0,280.0,92.0,92.0,33.0,33.0,20.0,20.0,360.0,360.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2019",Public,980.0,980.0,980.0,980.0,990.0,990.0,101.0,101.0,943.0,943.0,5.0,5.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2020",Private,290.0,290.0,290.0,290.0,184.0,184.0,63.0,63.0,92.0,92.0,100.0,100.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2020",Public,1030.0,1030.0,1030.0,1030.0,673.0,673.0,65.0,65.0,990.0,990.0,-32.0,-32.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2021",Private,320.0,320.0,320.0,320.0,245.0,245.0,77.0,77.0,184.0,184.0,33.0,33.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2021",Public,1140.0,1140.0,1140.0,1140.0,831.0,831.0,73.0,73.0,673.0,673.0,23.0,23.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2022",Private,300.0,300.0,300.0,300.0,242.0,242.0,81.0,81.0,245.0,245.0,-1.0,-1.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2022",Public,1200.0,1200.0,1200.0,1200.0,819.0,819.0,68.0,68.0,831.0,831.0,-1.0,-1.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2023",Private,300.0,300.0,300.0,300.0,181.0,181.0,60.0,60.0,242.0,242.0,-25.0,-25.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2023",Public,1000.0,1000.0,1000.0,1000.0,937.0,937.0,94.0,94.0,819.0,819.0,14.0,14.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2024",Private,200.0,200.0,116.0,116.0,95.0,95.0,82.0,82.0,120.0,120.0,-21.0,-21.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2024",Public,1000.0,1000.0,583.0,583.0,681.0,681.0,117.0,117.0,552.0,552.0,23.0,23.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2025",Private,180.0,180.0,75.0,75.0,39.0,39.0,52.0,52.0,81.0,81.0,-52.0,-52.0
India,Jammu And Kashmir,1,Udhampur,14,"Calendar Year (Jan - Dec), 2025",Public,920.0,920.0,383.0,383.0,289.0,289.0,75.0,75.0,541.0,541.0,-47.0,-47.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2017",Private,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2017",Public,1188.0,1188.0,1188.0,1188.0,1100.0,1100.0,93.0,93.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2018",Private,31.0,31.0,31.0,31.0,121.0,121.0,390.0,390.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2018",Public,1212.0,1212.0,1212.0,1212.0,1063.0,1063.0,88.0,88.0,1100.0,1100.0,-3.0,-3.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2019",Private,170.0,170.0,170.0,170.0,202.0,202.0,119.0,119.0,121.0,121.0,67.0,67.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2019",Public,1130.0,1130.0,1130.0,1130.0,967.0,967.0,86.0,86.0,1063.0,1063.0,-9.0,-9.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2020",Private,160.0,160.0,160.0,160.0,208.0,208.0,130.0,130.0,202.0,202.0,3.0,3.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2020",Public,1130.0,1130.0,1130.0,1130.0,842.0,842.0,75.0,75.0,967.0,967.0,-13.0,-13.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2021",Private,120.0,120.0,120.0,120.0,263.0,263.0,219.0,219.0,208.0,208.0,26.0,26.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2021",Public,1070.0,1070.0,1070.0,1070.0,820.0,820.0,77.0,77.0,842.0,842.0,-3.0,-3.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2022",Private,90.0,90.0,90.0,90.0,218.0,218.0,242.0,242.0,263.0,263.0,-17.0,-17.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2022",Public,1200.0,1200.0,1200.0,1200.0,1036.0,1036.0,86.0,86.0,820.0,820.0,26.0,26.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2023",Private,90.0,90.0,90.0,90.0,151.0,151.0,168.0,168.0,218.0,218.0,-31.0,-31.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2023",Public,1160.0,1160.0,1160.0,1160.0,986.0,986.0,85.0,85.0,1036.0,1036.0,-5.0,-5.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2024",Private,70.0,70.0,40.0,40.0,113.0,113.0,282.0,282.0,96.0,96.0,18.0,18.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2024",Public,1050.0,1050.0,612.0,612.0,579.0,579.0,95.0,95.0,605.0,605.0,-4.0,-4.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2025",Private,70.0,70.0,29.0,29.0,62.0,62.0,214.0,214.0,78.0,78.0,-21.0,-21.0
India,Himachal Pradesh,2,Chamba,16,"Calendar Year (Jan - Dec), 2025",Public,900.0,900.0,375.0,375.0,327.0,327.0,87.0,87.0,435.0,435.0,-25.0,-25.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2017",Private,837.0,837.0,837.0,837.0,121.0,121.0,14.0,14.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2017",Public,2551.0,2551.0,2551.0,2551.0,3035.0,3035.0,119.0,119.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2018",Private,1172.0,1172.0,1172.0,1172.0,204.0,204.0,17.0,17.0,121.0,121.0,69.0,69.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2018",Public,2602.0,2602.0,2602.0,2602.0,3197.0,3197.0,123.0,123.0,3035.0,3035.0,5.0,5.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2019",Private,400.0,400.0,400.0,400.0,392.0,392.0,98.0,98.0,204.0,204.0,92.0,92.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2019",Public,3430.0,3430.0,3430.0,3430.0,3248.0,3248.0,95.0,95.0,3197.0,3197.0,2.0,2.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2020",Private,400.0,400.0,400.0,400.0,251.0,251.0,63.0,63.0,392.0,392.0,-36.0,-36.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2020",Public,3430.0,3430.0,3430.0,3430.0,2290.0,2290.0,67.0,67.0,3248.0,3248.0,-29.0,-29.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2021",Private,240.0,240.0,240.0,240.0,289.0,289.0,120.0,120.0,251.0,251.0,15.0,15.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2021",Public,2640.0,2640.0,2640.0,2640.0,2541.0,2541.0,96.0,96.0,2290.0,2290.0,11.0,11.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2022",Private,210.0,210.0,210.0,210.0,375.0,375.0,179.0,179.0,289.0,289.0,30.0,30.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2022",Public,2930.0,2930.0,2930.0,2930.0,2877.0,2877.0,98.0,98.0,2541.0,2541.0,13.0,13.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2023",Private,220.0,220.0,220.0,220.0,396.0,396.0,180.0,180.0,375.0,375.0,6.0,6.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2023",Public,2940.0,2940.0,2940.0,2940.0,2651.0,2651.0,90.0,90.0,2877.0,2877.0,-8.0,-8.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2024",Private,340.0,340.0,198.0,198.0,288.0,288.0,145.0,145.0,234.0,234.0,23.0,23.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2024",Public,2730.0,2730.0,1592.0,1592.0,1641.0,1641.0,103.0,103.0,1653.0,1653.0,-1.0,-1.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2025",Private,340.0,340.0,141.0,141.0,114.0,114.0,81.0,81.0,199.0,199.0,-43.0,-43.0
India,Himachal Pradesh,2,Kangra,18,"Calendar Year (Jan - Dec), 2025",Public,2700.0,2700.0,1125.0,1125.0,954.0,954.0,85.0,85.0,1166.0,1166.0,-18.0,-18.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2017",Private,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2017",Public,202.0,202.0,202.0,202.0,96.0,96.0,48.0,48.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2018",Private,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2018",Public,206.0,206.0,206.0,206.0,103.0,103.0,50.0,50.0,96.0,96.0,7.0,7.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2019",Private,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2019",Public,120.0,120.0,120.0,120.0,81.0,81.0,68.0,68.0,103.0,103.0,-21.0,-21.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2020",Private,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,100.0,100.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2020",Public,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,81.0,81.0,14.0,14.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2021",Private,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,100.0,100.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2021",Public,110.0,110.0,110.0,110.0,98.0,98.0,89.0,89.0,92.0,92.0,7.0,7.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2022",Private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2022",Public,110.0,110.0,110.0,110.0,111.0,111.0,101.0,101.0,98.0,98.0,13.0,13.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2023",Private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2023",Public,110.0,110.0,110.0,110.0,116.0,116.0,105.0,105.0,111.0,111.0,5.0,5.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2024",Private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2024",Public,100.0,100.0,58.0,58.0,70.0,70.0,121.0,121.0,70.0,70.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2025",Private,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kinnaur,19,"Calendar Year (Jan - Dec), 2025",Public,90.0,90.0,37.0,37.0,51.0,51.0,138.0,138.0,44.0,44.0,16.0,16.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2017",Private,279.0,279.0,279.0,279.0,123.0,123.0,44.0,44.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2017",Public,1391.0,1391.0,1391.0,1391.0,726.0,726.0,52.0,52.0,0.0,0.0,0.0,0.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2018",Private,390.0,390.0,390.0,390.0,329.0,329.0,84.0,84.0,123.0,123.0,167.0,167.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2018",Public,1419.0,1419.0,1419.0,1419.0,1210.0,1210.0,85.0,85.0,726.0,726.0,67.0,67.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2019",Private,380.0,380.0,380.0,380.0,249.0,249.0,66.0,66.0,329.0,329.0,-24.0,-24.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2019",Public,1220.0,1220.0,1220.0,1220.0,1227.0,1227.0,101.0,101.0,1210.0,1210.0,1.0,1.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2020",Private,350.0,350.0,350.0,350.0,330.0,330.0,94.0,94.0,249.0,249.0,33.0,33.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2020",Public,1220.0,1220.0,1220.0,1220.0,833.0,833.0,68.0,68.0,1227.0,1227.0,-32.0,-32.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2021",Private,210.0,210.0,210.0,210.0,378.0,378.0,180.0,180.0,330.0,330.0,15.0,15.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2021",Public,1120.0,1120.0,1120.0,1120.0,744.0,744.0,66.0,66.0,833.0,833.0,-11.0,-11.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2022",Private,140.0,140.0,140.0,140.0,311.0,311.0,222.0,222.0,378.0,378.0,-18.0,-18.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2022",Public,1250.0,1250.0,1250.0,1250.0,938.0,938.0,75.0,75.0,744.0,744.0,26.0,26.0
India,Himachal Pradesh,2,Kullu,20,"Calendar Year (Jan - Dec), 2023",Private,140.0,140.0,140.0,140.0,304.0,304.0,217.0,217.0,311.0,311.0,-2.0,-2.0
