StateCode,StateName,DistrictCode,DistrictName,Year,phc_count,chc_count,sc_count,dh_count
27,Maharashtra,471,Bhandara,2019,35.0,7.0,193.0,1.0
27,Maharashtra,471,Bhandara,2020,34.0,7.0,193.0,1.0
27,Maharashtra,471,Bhandara,2021,34.0,7.0,193.0,1.0
27,Maharashtra,472,Buldhana,2016,52.0,12.0,280.0,1.0
27,Maharashtra,472,Buldhana,2017,52.0,12.0,280.0,1.0
27,Maharashtra,472,Buldhana,2018,57.0,13.0,280.0,1.0
27,Maharashtra,472,Buldhana,2019,58.0,12.0,280.0,2.0
27,Maharashtra,472,Buldhana,2020,58.0,12.0,280.0,2.0
27,Maharashtra,472,Buldhana,2021,58.0,12.0,280.0,1.0
27,Maharashtra,473,Chandrapur,2016,58.0,10.0,339.0,1.0
27,Maharashtra,473,Chandrapur,2017,58.0,10.0,339.0,0.0
27,Maharashtra,473,Chandrapur,2018,24.0,10.0,319.0,0.0
27,Maharashtra,473,Chandrapur,2019,67.0,10.0,339.0,0.0
27,Maharashtra,474,Dhule,2016,41.0,6.0,232.0,0.0
27,Maharashtra,474,Dhule,2017,41.0,6.0,232.0,0.0
27,Maharashtra,474,Dhule,2018,45.0,6.0,232.0,1.0
27,Maharashtra,474,Dhule,2019,49.0,5.0,232.0,0.0
27,Maharashtra,474,Dhule,2020,47.0,5.0,232.0,1.0
27,Maharashtra,474,Dhule,2021,47.0,5.0,232.0,1.0
27,Maharashtra,475,Gadchiroli,2016,45.0,9.0,376.0,1.0
27,Maharashtra,475,Gadchiroli,2017,47.0,9.0,376.0,1.0
27,Maharashtra,475,Gadchiroli,2018,1.0,9.0,289.0,1.0
27,Maharashtra,475,Gadchiroli,2019,48.0,9.0,376.0,2.0
27,Maharashtra,475,Gadchiroli,2020,48.0,9.0,376.0,1.0
27,Maharashtra,475,Gadchiroli,2021,48.0,9.0,376.0,1.0
27,Maharashtra,476,Gondia,2016,40.0,10.0,238.0,1.0
27,Maharashtra,476,Gondia,2017,40.0,10.0,248.0,0.0
27,Maharashtra,476,Gondia,2018,32.0,10.0,195.0,0.0
27,Maharashtra,476,Gondia,2019,41.0,10.0,258.0,0.0
27,Maharashtra,476,Gondia,2020,41.0,10.0,258.0,0.0
27,Maharashtra,476,Gondia,2021,41.0,10.0,258.0,0.0
27,Maharashtra,477,Hingoli,2016,24.0,3.0,132.0,1.0
27,Maharashtra,477,Hingoli,2017,24.0,3.0,132.0,1.0
27,Maharashtra,477,Hingoli,2018,3.0,3.0,13.0,1.0
27,Maharashtra,477,Hingoli,2019,27.0,3.0,132.0,2.0
27,Maharashtra,477,Hingoli,2020,27.0,3.0,132.0,1.0
27,Maharashtra,477,Hingoli,2021,27.0,3.0,132.0,1.0
27,Maharashtra,478,Jalgaon,2016,77.0,18.0,442.0,1.0
27,Maharashtra,478,Jalgaon,2017,77.0,18.0,443.0,1.0
27,Maharashtra,478,Jalgaon,2018,88.0,18.0,426.0,0.0
27,Maharashtra,478,Jalgaon,2019,95.0,19.0,442.0,0.0
27,Maharashtra,478,Jalgaon,2020,95.0,17.0,443.0,0.0
27,Maharashtra,478,Jalgaon,2021,95.0,17.0,442.0,0.0
27,Maharashtra,479,Jalna,2016,40.0,8.0,213.0,1.0
27,Maharashtra,479,Jalna,2017,40.0,8.0,215.0,1.0
27,Maharashtra,479,Jalna,2018,43.0,9.0,218.0,1.0
27,Maharashtra,479,Jalna,2019,43.0,8.0,218.0,2.0
27,Maharashtra,479,Jalna,2020,44.0,9.0,218.0,1.0
27,Maharashtra,479,Jalna,2021,44.0,9.0,218.0,1.0
27,Maharashtra,480,Kolhapur,2016,73.0,16.0,413.0,0.0
27,Maharashtra,480,Kolhapur,2017,74.0,16.0,413.0,0.0
27,Maharashtra,480,Kolhapur,2018,91.0,18.0,413.0,0.0
27,Maharashtra,480,Kolhapur,2019,91.0,18.0,413.0,0.0
27,Maharashtra,480,Kolhapur,2020,92.0,18.0,413.0,0.0
27,Maharashtra,480,Kolhapur,2021,92.0,18.0,413.0,0.0
27,Maharashtra,481,Latur,2016,46.0,10.0,252.0,0.0
27,Maharashtra,481,Latur,2017,46.0,10.0,252.0,0.0
27,Maharashtra,481,Latur,2018,30.0,10.0,219.0,0.0
27,Maharashtra,481,Latur,2019,57.0,10.0,252.0,1.0
27,Maharashtra,481,Latur,2020,56.0,10.0,252.0,0.0
27,Maharashtra,481,Latur,2021,60.0,10.0,252.0,0.0
27,Maharashtra,482,Mumbai,2018,120.0,0.0,0.0,0.0
27,Maharashtra,482,Mumbai,2019,298.0,22.0,0.0,5.0
27,Maharashtra,482,Mumbai,2020,37.0,0.0,0.0,0.0
27,Maharashtra,482,Mumbai,2021,38.0,0.0,0.0,0.0
27,Maharashtra,484,Nagpur,2016,49.0,9.0,316.0,0.0
27,Maharashtra,484,Nagpur,2017,49.0,9.0,316.0,0.0
27,Maharashtra,484,Nagpur,2018,77.0,10.0,316.0,0.0
27,Maharashtra,484,Nagpur,2019,95.0,12.0,316.0,1.0
27,Maharashtra,484,Nagpur,2020,84.0,10.0,316.0,0.0
27,Maharashtra,484,Nagpur,2021,105.0,10.0,316.0,0.0
27,Maharashtra,485,Nanded,2016,65.0,12.0,377.0,0.0
27,Maharashtra,485,Nanded,2017,65.0,12.0,377.0,1.0
27,Maharashtra,485,Nanded,2018,40.0,13.0,272.0,1.0
27,Maharashtra,485,Nanded,2019,80.0,13.0,379.0,2.0
27,Maharashtra,485,Nanded,2020,76.0,13.0,379.0,1.0
27,Maharashtra,485,Nanded,2021,79.0,13.0,379.0,1.0
27,Maharashtra,486,Nandurbar,2016,58.0,12.0,290.0,1.0
27,Maharashtra,486,Nandurbar,2017,58.0,12.0,292.0,1.0
27,Maharashtra,486,Nandurbar,2018,49.0,12.0,208.0,1.0
27,Maharashtra,486,Nandurbar,2019,61.0,12.0,292.0,1.0
27,Maharashtra,486,Nandurbar,2020,61.0,12.0,293.0,0.0
27,Maharashtra,486,Nandurbar,2021,63.0,12.0,293.0,1.0
27,Maharashtra,487,Nashik,2016,104.0,23.0,577.0,1.0
27,Maharashtra,487,Nashik,2017,106.0,23.0,590.0,1.0
27,Maharashtra,487,Nashik,2018,110.0,23.0,592.0,1.0
27,Maharashtra,487,Nashik,2019,156.0,27.0,587.0,4.0
27,Maharashtra,487,Nashik,2020,153.0,24.0,592.0,1.0
27,Maharashtra,487,Nashik,2021,155.0,24.0,589.0,1.0
27,Maharashtra,488,Dharashiv,2016,42.0,6.0,206.0,1.0
27,Maharashtra,488,Dharashiv,2017,42.0,6.0,208.0,1.0
27,Maharashtra,488,Dharashiv,2018,21.0,6.0,140.0,1.0
27,Maharashtra,488,Dharashiv,2020,46.0,6.0,211.0,1.0
27,Maharashtra,488,Dharashiv,2021,46.0,6.0,215.0,1.0
27,Maharashtra,489,Parbhani,2016,31.0,6.0,214.0,1.0
27,Maharashtra,489,Parbhani,2017,31.0,6.0,215.0,1.0
27,Maharashtra,489,Parbhani,2018,39.0,6.0,215.0,1.0
27,Maharashtra,489,Parbhani,2019,38.0,6.0,214.0,2.0
27,Maharashtra,489,Parbhani,2020,38.0,6.0,215.0,1.0
27,Maharashtra,489,Parbhani,2021,38.0,6.0,214.0,1.0
27,Maharashtra,490,Pune,2016,96.0,20.0,539.0,1.0
27,Maharashtra,490,Pune,2017,97.0,20.0,539.0,1.0
27,Maharashtra,490,Pune,2018,143.0,34.0,514.0,1.0
27,Maharashtra,490,Pune,2019,193.0,28.0,542.0,2.0
27,Maharashtra,490,Pune,2020,192.0,40.0,545.0,1.0
27,Maharashtra,490,Pune,2021,192.0,41.0,546.0,1.0
27,Maharashtra,491,Raigad,2016,52.0,8.0,288.0,1.0
27,Maharashtra,491,Raigad,2017,52.0,8.0,288.0,1.0
27,Maharashtra,491,Raigad,2018,59.0,9.0,288.0,1.0
27,Maharashtra,491,Raigad,2019,59.0,8.0,288.0,1.0
27,Maharashtra,491,Raigad,2020,60.0,8.0,288.0,1.0
27,Maharashtra,491,Raigad,2021,60.0,8.0,280.0,1.0
27,Maharashtra,492,Ratnagiri,2016,67.0,8.0,378.0,1.0
27,Maharashtra,492,Ratnagiri,2017,67.0,8.0,378.0,1.0
27,Maharashtra,492,Ratnagiri,2018,69.0,8.0,378.0,1.0
27,Maharashtra,492,Ratnagiri,2019,68.0,8.0,378.0,1.0
27,Maharashtra,492,Ratnagiri,2020,70.0,8.0,378.0,1.0
27,Maharashtra,492,Ratnagiri,2021,70.0,8.0,378.0,1.0
27,Maharashtra,493,Sangli,2016,59.0,13.0,320.0,0.0
27,Maharashtra,493,Sangli,2017,59.0,13.0,320.0,0.0
27,Maharashtra,493,Sangli,2018,70.0,14.0,320.0,0.0
27,Maharashtra,493,Sangli,2019,71.0,15.0,320.0,0.0
27,Maharashtra,493,Sangli,2020,70.0,15.0,320.0,0.0
27,Maharashtra,493,Sangli,2021,75.0,14.0,328.0,0.0
27,Maharashtra,494,Satara,2016,71.0,15.0,400.0,1.0
27,Maharashtra,494,Satara,2017,72.0,15.0,400.0,1.0
27,Maharashtra,494,Satara,2018,44.0,15.0,394.0,1.0
27,Maharashtra,494,Satara,2019,76.0,15.0,401.0,1.0
27,Maharashtra,494,Satara,2020,76.0,15.0,401.0,1.0
27,Maharashtra,494,Satara,2021,76.0,15.0,402.0,1.0
27,Maharashtra,495,Sindhudurg,2016,38.0,7.0,248.0,1.0
27,Maharashtra,495,Sindhudurg,2017,38.0,7.0,248.0,1.0
27,Maharashtra,495,Sindhudurg,2018,21.0,7.0,203.0,1.0
27,Maharashtra,495,Sindhudurg,2019,38.0,7.0,248.0,1.0
27,Maharashtra,495,Sindhudurg,2020,38.0,7.0,248.0,1.0
27,Maharashtra,495,Sindhudurg,2021,38.0,7.0,248.0,1.0
27,Maharashtra,496,Solapur,2016,77.0,13.0,431.0,0.0
27,Maharashtra,496,Solapur,2017,77.0,13.0,431.0,0.0
27,Maharashtra,496,Solapur,2018,93.0,16.0,431.0,0.0
27,Maharashtra,496,Solapur,2019,95.0,16.0,427.0,0.0
27,Maharashtra,496,Solapur,2020,95.0,16.0,427.0,0.0
27,Maharashtra,496,Solapur,2021,96.0,16.0,430.0,0.0
27,Maharashtra,497,Thane,2016,33.0,6.0,188.0,1.0
27,Maharashtra,497,Thane,2017,33.0,6.0,190.0,1.0
27,Maharashtra,497,Thane,2018,113.0,15.0,190.0,1.0
27,Maharashtra,497,Thane,2019,133.0,11.0,176.0,6.0
27,Maharashtra,497,Thane,2020,138.0,13.0,176.0,1.0
27,Maharashtra,497,Thane,2021,143.0,12.0,180.0,1.0
27,Maharashtra,498,Wardha,2016,27.0,6.0,181.0,1.0
27,Maharashtra,498,Wardha,2017,27.0,6.0,181.0,1.0
27,Maharashtra,498,Wardha,2018,4.0,8.0,139.0,1.0
27,Maharashtra,498,Wardha,2019,32.0,7.0,181.0,1.0
27,Maharashtra,498,Wardha,2020,32.0,8.0,181.0,1.0
27,Maharashtra,498,Wardha,2021,32.0,9.0,181.0,1.0
27,Maharashtra,499,Washim,2016,25.0,7.0,153.0,1.0
27,Maharashtra,499,Washim,2017,25.0,7.0,153.0,1.0
27,Maharashtra,499,Washim,2018,1.0,6.0,60.0,1.0
27,Maharashtra,499,Washim,2019,26.0,7.0,153.0,1.0
27,Maharashtra,499,Washim,2020,27.0,6.0,150.0,1.0
27,Maharashtra,499,Washim,2021,27.0,6.0,150.0,1.0
27,Maharashtra,500,Yavatmal,2016,63.0,14.0,435.0,0.0
27,Maharashtra,500,Yavatmal,2017,63.0,14.0,435.0,0.0
27,Maharashtra,500,Yavatmal,2019,69.0,14.0,444.0,0.0
27,Maharashtra,500,Yavatmal,2020,69.0,14.0,444.0,0.0
27,Maharashtra,500,Yavatmal,2021,69.0,14.0,450.0,0.0
27,Maharashtra,665,Palghar,2016,46.0,10.0,305.0,0.0
27,Maharashtra,665,Palghar,2017,46.0,9.0,306.0,0.0
27,Maharashtra,665,Palghar,2018,60.0,10.0,264.0,0.0
27,Maharashtra,665,Palghar,2019,70.0,14.0,311.0,0.0
27,Maharashtra,665,Palghar,2020,69.0,13.0,314.0,0.0
27,Maharashtra,665,Palghar,2021,69.0,10.0,306.0,0.0
27,Maharashtra,999999,Unknown Districts Of India,2020,97.0,0.0,0.0,0.0
27,Maharashtra,999999,Unknown Districts Of India,2021,100.0,0.0,0.0,0.0
28,Andhra Pradesh,502,Ananthapuramu,2016,88.0,15.0,586.0,0.0
28,Andhra Pradesh,502,Ananthapuramu,2017,88.0,15.0,586.0,0.0
28,Andhra Pradesh,502,Ananthapuramu,2018,16.0,15.0,557.0,1.0
28,Andhra Pradesh,502,Ananthapuramu,2019,107.0,15.0,586.0,1.0
28,Andhra Pradesh,502,Ananthapuramu,2020,108.0,15.0,586.0,1.0
28,Andhra Pradesh,502,Ananthapuramu,2021,129.0,15.0,910.0,1.0
28,Andhra Pradesh,503,Chittoor,2016,103.0,13.0,644.0,1.0
28,Andhra Pradesh,503,Chittoor,2018,7.0,15.0,616.0,2.0
28,Andhra Pradesh,503,Chittoor,2019,120.0,15.0,644.0,1.0
28,Andhra Pradesh,503,Chittoor,2020,120.0,15.0,644.0,2.0
28,Andhra Pradesh,503,Chittoor,2021,136.0,17.0,1070.0,2.0
28,Andhra Pradesh,504,Y.S.R.,2016,74.0,12.0,448.0,1.0
28,Andhra Pradesh,504,Y.S.R.,2017,74.0,12.0,448.0,1.0
28,Andhra Pradesh,504,Y.S.R.,2018,6.0,12.0,420.0,1.0
28,Andhra Pradesh,504,Y.S.R.,2019,89.0,12.0,448.0,1.0
28,Andhra Pradesh,504,Y.S.R.,2020,91.0,12.0,448.0,1.0
28,Andhra Pradesh,504,Y.S.R.,2021,110.0,9.0,681.0,1.0
28,Andhra Pradesh,505,East Godavari,2016,128.0,26.0,840.0,1.0
28,Andhra Pradesh,505,East Godavari,2017,128.0,26.0,840.0,1.0
28,Andhra Pradesh,505,East Godavari,2018,12.0,26.0,774.0,1.0
28,Andhra Pradesh,505,East Godavari,2019,142.0,26.0,840.0,1.0
28,Andhra Pradesh,505,East Godavari,2020,144.0,26.0,840.0,1.0
28,Andhra Pradesh,505,East Godavari,2021,163.0,25.0,1288.0,1.0
28,Andhra Pradesh,506,Guntur,2016,86.0,17.0,680.0,1.0
28,Andhra Pradesh,506,Guntur,2017,86.0,17.0,680.0,1.0
28,Andhra Pradesh,506,Guntur,2018,15.0,17.0,626.0,1.0
28,Andhra Pradesh,506,Guntur,2019,117.0,18.0,680.0,1.0
28,Andhra Pradesh,506,Guntur,2020,119.0,18.0,680.0,1.0
28,Andhra Pradesh,506,Guntur,2021,163.0,17.0,885.0,1.0
28,Andhra Pradesh,510,Krishna,2016,88.0,12.0,593.0,1.0
28,Andhra Pradesh,510,Krishna,2017,88.0,12.0,593.0,1.0
28,Andhra Pradesh,510,Krishna,2018,15.0,12.0,528.0,1.0
28,Andhra Pradesh,510,Krishna,2019,124.0,12.0,593.0,1.0
28,Andhra Pradesh,510,Krishna,2020,125.0,12.0,593.0,1.0
28,Andhra Pradesh,510,Krishna,2021,152.0,13.0,855.0,1.0
28,Andhra Pradesh,511,Kurnool,2016,87.0,18.0,542.0,1.0
28,Andhra Pradesh,511,Kurnool,2017,87.0,18.0,542.0,1.0
28,Andhra Pradesh,511,Kurnool,2018,3.0,18.0,518.0,1.0
28,Andhra Pradesh,511,Kurnool,2019,110.0,19.0,542.0,1.0
28,Andhra Pradesh,511,Kurnool,2020,113.0,19.0,542.0,1.0
28,Andhra Pradesh,511,Kurnool,2021,131.0,17.0,926.0,1.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2016,75.0,14.0,477.0,0.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2017,75.0,14.0,477.0,0.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2018,7.0,14.0,449.0,1.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2019,88.0,14.0,477.0,1.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2020,89.0,14.0,477.0,1.0
28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,2021,112.0,14.0,683.0,1.0
28,Andhra Pradesh,517,Prakasam,2016,90.0,14.0,534.0,0.0
28,Andhra Pradesh,517,Prakasam,2017,90.0,14.0,534.0,0.0
28,Andhra Pradesh,517,Prakasam,2018,6.0,14.0,499.0,1.0
28,Andhra Pradesh,517,Prakasam,2019,99.0,15.0,534.0,1.0
28,Andhra Pradesh,517,Prakasam,2020,100.0,15.0,534.0,1.0
28,Andhra Pradesh,517,Prakasam,2021,115.0,13.0,911.0,1.0
28,Andhra Pradesh,519,Srikakulam,2016,80.0,16.0,465.0,0.0
28,Andhra Pradesh,519,Srikakulam,2017,80.0,16.0,465.0,0.0
28,Andhra Pradesh,519,Srikakulam,2018,7.0,15.0,422.0,1.0
28,Andhra Pradesh,519,Srikakulam,2019,88.0,15.0,465.0,1.0
28,Andhra Pradesh,519,Srikakulam,2020,89.0,15.0,465.0,1.0
28,Andhra Pradesh,519,Srikakulam,2021,99.0,13.0,850.0,2.0
28,Andhra Pradesh,520,Visakhapatnam,2016,89.0,11.0,583.0,0.0
28,Andhra Pradesh,520,Visakhapatnam,2017,89.0,11.0,583.0,0.0
28,Andhra Pradesh,520,Visakhapatnam,2018,14.0,12.0,496.0,1.0
28,Andhra Pradesh,520,Visakhapatnam,2019,113.0,12.0,583.0,1.0
28,Andhra Pradesh,520,Visakhapatnam,2020,114.0,12.0,583.0,1.0
28,Andhra Pradesh,520,Visakhapatnam,2021,163.0,10.0,808.0,2.0
28,Andhra Pradesh,521,Vizianagaram,2016,68.0,11.0,431.0,1.0
28,Andhra Pradesh,521,Vizianagaram,2017,68.0,11.0,431.0,1.0
28,Andhra Pradesh,521,Vizianagaram,2018,4.0,11.0,373.0,1.0
28,Andhra Pradesh,521,Vizianagaram,2019,76.0,11.0,431.0,1.0
28,Andhra Pradesh,521,Vizianagaram,2020,76.0,11.0,431.0,1.0
28,Andhra Pradesh,521,Vizianagaram,2021,88.0,8.0,673.0,2.0
28,Andhra Pradesh,523,West Godavari,2016,91.0,14.0,635.0,1.0
28,Andhra Pradesh,523,West Godavari,2017,91.0,14.0,635.0,1.0
28,Andhra Pradesh,523,West Godavari,2018,9.0,14.0,568.0,1.0
28,Andhra Pradesh,523,West Godavari,2019,112.0,14.0,635.0,1.0
28,Andhra Pradesh,523,West Godavari,2020,113.0,14.0,635.0,1.0
28,Andhra Pradesh,523,West Godavari,2021,128.0,10.0,940.0,1.0
28,Andhra Pradesh,999999,Unknown Districts Of India,2017,103.0,13.0,644.0,1.0
29,Karnataka,524,Bagalkote,2016,49.0,8.0,233.0,1.0
29,Karnataka,524,Bagalkote,2017,49.0,8.0,233.0,1.0
29,Karnataka,524,Bagalkote,2018,49.0,8.0,233.0,1.0
29,Karnataka,524,Bagalkote,2019,55.0,8.0,233.0,1.0
29,Karnataka,524,Bagalkote,2020,55.0,8.0,233.0,0.0
29,Karnataka,524,Bagalkote,2021,55.0,8.0,233.0,1.0
29,Karnataka,525,Bengaluru Urban,2016,96.0,5.0,279.0,3.0
29,Karnataka,525,Bengaluru Urban,2017,96.0,5.0,279.0,0.0
29,Karnataka,525,Bengaluru Urban,2018,96.0,5.0,279.0,0.0
29,Karnataka,525,Bengaluru Urban,2019,203.0,11.0,279.0,7.0
29,Karnataka,525,Bengaluru Urban,2020,203.0,11.0,279.0,0.0
29,Karnataka,525,Bengaluru Urban,2021,203.0,11.0,279.0,0.0
29,Karnataka,526,Bengaluru Rural,2016,48.0,2.0,198.0,0.0
29,Karnataka,526,Bengaluru Rural,2017,48.0,2.0,199.0,0.0
29,Karnataka,526,Bengaluru Rural,2018,48.0,2.0,199.0,0.0
29,Karnataka,526,Bengaluru Rural,2019,50.0,2.0,199.0,0.0
29,Karnataka,526,Bengaluru Rural,2020,50.0,2.0,199.0,0.0
29,Karnataka,526,Bengaluru Rural,2021,50.0,2.0,199.0,0.0
29,Karnataka,527,Belagavi,2016,148.0,16.0,620.0,1.0
29,Karnataka,527,Belagavi,2017,148.0,16.0,620.0,0.0
29,Karnataka,527,Belagavi,2018,148.0,16.0,620.0,0.0
29,Karnataka,527,Belagavi,2019,153.0,16.0,620.0,0.0
29,Karnataka,527,Belagavi,2020,153.0,16.0,621.0,1.0
29,Karnataka,527,Belagavi,2021,146.0,16.0,619.0,0.0
29,Karnataka,528,Ballari,2016,73.0,11.0,293.0,1.0
29,Karnataka,528,Ballari,2018,73.0,11.0,293.0,1.0
29,Karnataka,528,Ballari,2019,74.0,11.0,293.0,1.0
29,Karnataka,528,Ballari,2020,92.0,13.0,350.0,1.0
29,Karnataka,528,Ballari,2021,92.0,13.0,348.0,1.0
29,Karnataka,529,Bidar,2016,58.0,8.0,277.0,1.0
29,Karnataka,529,Bidar,2017,58.0,8.0,275.0,0.0
29,Karnataka,529,Bidar,2018,58.0,8.0,275.0,0.0
29,Karnataka,529,Bidar,2019,58.0,8.0,275.0,0.0
29,Karnataka,529,Bidar,2020,58.0,8.0,275.0,1.0
29,Karnataka,529,Bidar,2021,58.0,8.0,275.0,0.0
29,Karnataka,530,Vijayapura,2016,67.0,9.0,314.0,1.0
29,Karnataka,530,Vijayapura,2017,67.0,9.0,314.0,1.0
29,Karnataka,530,Vijayapura,2018,68.0,9.0,310.0,1.0
29,Karnataka,530,Vijayapura,2019,67.0,9.0,310.0,1.0
29,Karnataka,530,Vijayapura,2020,66.0,9.0,311.0,0.0
29,Karnataka,530,Vijayapura,2021,66.0,9.0,311.0,1.0
29,Karnataka,531,Chamarajanagara,2016,64.0,3.0,258.0,1.0
29,Karnataka,531,Chamarajanagara,2017,64.0,3.0,256.0,0.0
29,Karnataka,531,Chamarajanagara,2018,64.0,3.0,256.0,0.0
29,Karnataka,531,Chamarajanagara,2019,62.0,3.0,254.0,0.0
29,Karnataka,532,Chikkamagaluru,2016,90.0,5.0,368.0,1.0
29,Karnataka,532,Chikkamagaluru,2017,90.0,5.0,368.0,1.0
29,Karnataka,532,Chikkamagaluru,2018,90.0,5.0,368.0,1.0
29,Karnataka,532,Chikkamagaluru,2019,91.0,5.0,368.0,1.0
29,Karnataka,532,Chikkamagaluru,2020,91.0,5.0,367.0,1.0
29,Karnataka,532,Chikkamagaluru,2021,91.0,5.0,365.0,1.0
29,Karnataka,533,Chitradurga,2016,82.0,11.0,342.0,1.0
29,Karnataka,533,Chitradurga,2017,82.0,11.0,342.0,1.0
29,Karnataka,533,Chitradurga,2018,82.0,11.0,342.0,1.0
29,Karnataka,533,Chitradurga,2019,86.0,11.0,343.0,1.0
29,Karnataka,533,Chitradurga,2020,86.0,11.0,343.0,1.0
29,Karnataka,533,Chitradurga,2021,86.0,11.0,328.0,1.0
29,Karnataka,534,Dakshina Kannada,2016,72.0,8.0,430.0,2.0
29,Karnataka,534,Dakshina Kannada,2017,72.0,8.0,430.0,1.0
29,Karnataka,534,Dakshina Kannada,2018,72.0,8.0,430.0,1.0
29,Karnataka,534,Dakshina Kannada,2019,80.0,5.0,430.0,2.0
29,Karnataka,534,Dakshina Kannada,2020,77.0,8.0,430.0,2.0
29,Karnataka,534,Dakshina Kannada,2021,76.0,8.0,430.0,1.0
29,Karnataka,535,Davangere,2016,101.0,6.0,324.0,1.0
29,Karnataka,535,Davangere,2017,101.0,6.0,324.0,1.0
29,Karnataka,535,Davangere,2018,101.0,6.0,324.0,1.0
29,Karnataka,535,Davangere,2019,108.0,6.0,324.0,2.0
29,Karnataka,535,Davangere,2020,90.0,4.0,268.0,0.0
29,Karnataka,535,Davangere,2021,89.0,4.0,227.0,1.0
29,Karnataka,536,Dharwad,2016,45.0,0.0,185.0,1.0
29,Karnataka,536,Dharwad,2017,45.0,0.0,185.0,1.0
29,Karnataka,536,Dharwad,2018,45.0,0.0,185.0,1.0
29,Karnataka,536,Dharwad,2019,53.0,0.0,185.0,1.0
29,Karnataka,536,Dharwad,2020,53.0,0.0,185.0,0.0
29,Karnataka,536,Dharwad,2021,53.0,0.0,185.0,1.0
29,Karnataka,537,Gadag,2016,39.0,2.0,187.0,1.0
29,Karnataka,537,Gadag,2017,39.0,2.0,190.0,0.0
29,Karnataka,537,Gadag,2018,39.0,2.0,190.0,0.0
29,Karnataka,537,Gadag,2019,42.0,2.0,191.0,1.0
29,Karnataka,537,Gadag,2020,42.0,2.0,190.0,2.0
29,Karnataka,537,Gadag,2021,42.0,2.0,188.0,0.0
29,Karnataka,538,Kalaburagi,2016,94.0,16.0,337.0,1.0
29,Karnataka,538,Kalaburagi,2017,94.0,16.0,337.0,0.0
29,Karnataka,538,Kalaburagi,2018,93.0,16.0,337.0,0.0
29,Karnataka,538,Kalaburagi,2019,102.0,16.0,337.0,0.0
29,Karnataka,538,Kalaburagi,2020,102.0,16.0,335.0,0.0
29,Karnataka,538,Kalaburagi,2021,102.0,16.0,323.0,0.0
29,Karnataka,539,Hassan,2016,136.0,15.0,487.0,1.0
29,Karnataka,539,Hassan,2017,136.0,15.0,486.0,0.0
29,Karnataka,539,Hassan,2018,136.0,15.0,486.0,0.0
29,Karnataka,539,Hassan,2019,138.0,15.0,486.0,0.0
29,Karnataka,539,Hassan,2020,138.0,15.0,486.0,0.0
29,Karnataka,539,Hassan,2021,138.0,15.0,468.0,0.0
29,Karnataka,540,Haveri,2016,69.0,5.0,311.0,1.0
29,Karnataka,540,Haveri,2017,69.0,5.0,311.0,1.0
29,Karnataka,540,Haveri,2018,69.0,5.0,311.0,1.0
29,Karnataka,540,Haveri,2019,72.0,5.0,311.0,1.0
29,Karnataka,540,Haveri,2020,72.0,5.0,310.0,1.0
29,Karnataka,540,Haveri,2021,72.0,5.0,310.0,1.0
29,Karnataka,541,Kodagu,2016,29.0,7.0,196.0,1.0
29,Karnataka,541,Kodagu,2017,29.0,7.0,196.0,0.0
29,Karnataka,541,Kodagu,2018,29.0,7.0,196.0,0.0
29,Karnataka,541,Kodagu,2019,30.0,7.0,196.0,0.0
29,Karnataka,541,Kodagu,2020,30.0,7.0,196.0,1.0
29,Karnataka,541,Kodagu,2021,30.0,7.0,196.0,0.0
29,Karnataka,542,Kolar,2016,69.0,2.0,266.0,1.0
29,Karnataka,542,Kolar,2017,69.0,2.0,266.0,1.0
29,Karnataka,542,Kolar,2018,69.0,2.0,266.0,1.0
29,Karnataka,542,Kolar,2020,68.0,2.0,266.0,0.0
29,Karnataka,542,Kolar,2021,68.0,2.0,240.0,1.0
29,Karnataka,543,Koppal,2016,49.0,9.0,177.0,1.0
29,Karnataka,543,Koppal,2017,49.0,9.0,177.0,0.0
29,Karnataka,543,Koppal,2018,49.0,9.0,176.0,0.0
29,Karnataka,543,Koppal,2019,48.0,9.0,176.0,0.0
29,Karnataka,543,Koppal,2020,48.0,9.0,176.0,1.0
29,Karnataka,543,Koppal,2021,48.0,9.0,173.0,0.0
29,Karnataka,544,Mandya,2016,115.0,10.0,410.0,1.0
29,Karnataka,544,Mandya,2017,115.0,10.0,410.0,0.0
29,Karnataka,544,Mandya,2018,115.0,10.0,410.0,0.0
29,Karnataka,544,Mandya,2019,117.0,9.0,410.0,0.0
29,Karnataka,544,Mandya,2020,116.0,10.0,410.0,0.0
29,Karnataka,544,Mandya,2021,116.0,10.0,410.0,0.0
29,Karnataka,545,Mysuru,2016,147.0,10.0,510.0,0.0
29,Karnataka,545,Mysuru,2017,147.0,10.0,510.0,0.0
29,Karnataka,545,Mysuru,2018,147.0,10.0,510.0,0.0
29,Karnataka,545,Mysuru,2019,147.0,10.0,510.0,1.0
29,Karnataka,545,Mysuru,2020,147.0,10.0,510.0,3.0
29,Karnataka,545,Mysuru,2021,147.0,10.0,510.0,1.0
